id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
773,29,29/10/2019,Je travaille chez Teads à temps plein depuis moins d'un an,espace restreint locaux parisiens,esprit start up société dynamique innovante autonomie,239
774,13,18/10/2019,J'ai travaillé chez Teads à temps plein plus de 3 ans,mauvaise ambiance entre commerciaux reste entreprise ceuxci méprisent leurs collègues opérationnels financiers techniques croient dessus tout monde,locaux sympa développeurs compétants,239
775,21,06/09/2019,J'ai travaillé chez Teads à temps plein plus d'un an,pratiques douteuses commencent sérieusement multiplier accorde certaine participation quon supprime rétroactivement juste après démission contrats aussi tendancieux nombreux employés vu promettre actions promesse orale cas démission ny problème système prorata final nullifier toutlors dune démission,ensemble teads bonne entreprise salaires compétitifs environnement travail plus sain sy dégage bon esprit camaraderie,239
776,29,07/09/2019,J'ai travaillé chez Teads à temps plein plus de 3 ans,locaux peu petit paris,process dintégration parfait ambiance travail vraiment sympa intérêts poste salaires avantages rien redire travail personnes techniquement pointues intéressantes beaucoup apprendre autres valeurs boite culture appréciable,239
777,29,23/05/2019,Je travaille chez Teads à temps plein depuis moins d'un an,nen vois tout cas touche personnellement,condition travail bienveillance projets techno variées manager technique trop dette technique recrutement efficace transparent responsabilité sociale,239
778,17,30/04/2019,J'ai travaillé chez Teads à temps plein,très peu rtt n’accepte home office peu d’évolution carrière,international adtech jeune teads organise chaque annee submit tous employés teads monde qu’ils rencontrent partagent leurs expériences,239
779,21,27/02/2019,J'ai travaillé chez Teads à temps plein plus d'un an,trop responsables depuis fondateurs partis beaucoup dentre nont formation technique solide communiquent mal dirait quils intéressés propre promotion lieu travailler équipe,sommet annuel beau bureau horaires légers,239
780,15,08/12/2018,Je travaille chez Teads à temps plein depuis plus de 5 ans,certaine équipes manque vrai manager solides base techniques,bonnes conditions travail projets interessants,239
781,29,29/08/2018,Je travaille chez Teads à temps plein,aucun a b,très bon cadre travail esprit déquipe bon respect vie privé pro,239
782,29,27/08/2018,Je travaille chez Teads à temps plein depuis plus de 3 ans,nai trouvé grand chose dire,personnes habiles fortes compétences technologie « bâtissez gérez faites suivi » « blâme pitié » outils dont besoin possibilité exprimer tout renforçant expertise pragmatisme esprit dentreprise autonomie,239
783,15,24/08/2018,Je travaille chez Teads à temps plein depuis moins d'un an,mal codeprojets legacy tout monde a conscience travaille améliorer,quon fait tous jours apporte vrai valeur bonne ambiance détendu fat boy canapé console baby foot céréales fruits boissons bar organisation feature team a impression dêtre peu start up grosse boite projets intéressants côté business beaucoup travail sennuie jamais mal techno utilisées java scala node go react terraform aws si apprécie tout arrive travailler technos intéressantes boite met paquet avoir bonnes conditions travail ordi portable puissant grand bureau mal salle réunions,239
784,15,24/08/2018,Je travaille chez Teads à temps plein,presque aucune gestion rhgestion carrière opacité complète salaires causant inégalités certaines équipes sousstaffées volonté placer barre haute recrutements certains retrouvent intervenir urgence dehors heures travail certes nonimposé management sans remerciements particuliers direction communique chiffre daffairevisé objectifs réductions coûts apportant explications impliquer employés cest aussi motiver,excellent aspect humain gens ouverts très bon espace travail grand bureau bons équipements écrans ordinateur cafésthéboissonsfruits tickets restau événements réguliers bonne stack technique bonne volonté organisation équipes feature team technique intéressante volonté avoir dette produire qualité blamefree environment chaquesituation critique fait objet dun bilan afin den sortir grandi dapporter solutions cela reproduise plus,239
785,29,24/08/2018,Je travaille chez Teads à temps plein depuis plus de 3 ans,boite très distributée monde cela génère parfois surcout communication interéquipe,excellente technologique agilité rapidité contexte internationnal ambition dirigeants,239
786,29,09/05/2018,J'ai travaillé chez Teads à temps plein moins d'un an,flat org fait politique retrouve niveau tout monde très peu d’indicateurs performance équipes business,super manager tout cas service super équipes flat organisation tous ambitieux faire sorte l’entreprise continue grandir esprit entrepreneurial ambiance conviviale grande liberté tant tout doit fait fait,239
787,29,10/09/2017,Je travaille chez Teads à temps plein,niveau,environnement top collègues top,239
788,29,31/08/2017,Je travaille chez Teads à temps plein,locaux centre montpellier commerces alentours,environnement travail mode startup américaine baby foot jeux vidéos fatboy ambiance travail internationale personnes viennent monde entier bureaux quotidien entreprise pleine croissance constante innovation,239
789,29,24/06/2017,J'ai travaillé chez Teads à temps plein,très structuré termes processus politique interne,culture bonne ambition aussi bonne atmosphère due mélange bons produits dynamisme,239
790,15,04/12/2016,Je travaille chez Teads à temps plein depuis plus d'un an,points négatifs jai relevé évolutions salariales limitées certaines embauches faites salaire fourchette vraiment basse,cadre travail idéal chacun a poste travail vraiment confortable tous outils nécessaires mis disposition travailler bonnes conditions,239
791,13,21/07/2016,J'ai travaillé chez Teads à temps plein plus de 3 ans,beaucoup solution testée aucune action nest prise suite gros problème management niveau plus hauts déploiements peu va vite décidé dernier moment engendre beaucoup problème gérer suite fusion ebuzzing na rien apporté bien si nest côté financier âme rd nest plus quelle,autonomie celle ci désavantage certains car livraient bonne équipe,239
792,15,14/07/2016,J'ai travaillé chez Teads à,quelques difficultés communication entre sites paris montpellier idéal regrouper bureaux,très bonne ambiance travail esprit startup malgré nombreux effectifs,239
793,29,30/07/2019,Je travaille chez Datadog à temps plein depuis plus d'un an,beaucoup choses livrer cela vaut peine concerne situation entreprise marché,produit incroyable offre meilleures solutions marché membres équipe ingénierie ventes vraiment concentrés apport mieux clients connu croissance très rapide cours dernières années tout monde travaille sassurer datadog innove tous piliers constituent plateforme cest unesociété préipo très dynamique pouvez sentir quotidien beaucoup reconnaissance part clients partenaires,240
794,29,08/04/2019,Je travaille chez Datadog à temps plein depuis moins d'un an,continuons grandir restons cet environnement travail sain,entreprise croissance rapide beaucoup didées gens brillants veulent faire bouger choses feuille route claire possibilité créer véritable impact entreprise gens écoute ouverts environnement technique l’un meilleurs personnes startup grandes entreprises langues multiples ensemble technologique intéressant défis passionnants autre cuisine nourriture fournie possibilité travailler distance environnement travail calme sain,240
795,29,14/04/2018,Je travaille chez Datadog à temps plein depuis plus d'un an,rien dire côté là vraiment,ambiance très saine très terreàterre personnel très talentueux focalisé amélioration produit sentiment fierté extrêmement fort construit collectivement rémunération concurrentielle convivialité distance magnifiques locaux newyork paris boston,240
796,29,05/01/2017,Je travaille chez Datadog à temps plein depuis moins d'un an,champ doit contenir mots valide vraiment ny a rien dire,cest excellent lieu travail ny a trop bureaucratie tout monde souhaite faire avancer produit nombreuses technologies adaptées go python esreact ingénieurs intelligents sympathiques bons avantages terme bureaux dencas nourriture pdg dt sengagent vraiment entreprise accessibles rare entreprise decette taille très bonne culture dentreprise également personne nest rendu coupable retours systématiques bonne responsabilité visàvis clients,240
797,29,09/12/2019,Je travaille chez LVMH à temps plein depuis moins d'un an,salles sport douches accessibles alternants,tickets restaurant € locaux modernes,200
798,17,05/12/2019,J'ai travaillé chez LVMH à temps plein,culture dentreprise peu moderne malveillante,marques exceptionnelles ecole marketing mobilité internationale,200
799,17,17/11/2019,Je travaille chez LVMH à temps plein,salaire perspectives dévolution faible,intéressent participation avantageuse cadre travail agréable,200
800,15,28/10/2019,Je travaille chez LVMH à temps plein,localisation charge travail,ambiance flexibilité salaire horaires projets,200
801,17,28/10/2019,Je travaille chez LVMH à temps plein depuis plus d'un an,monde luxe particulier salariés font beaucoup dhoraires,accès ventes certaines maisons bon bonne mutuelle participation certains événements liés groupe bon salaire,200
802,17,09/10/2019,J'ai travaillé chez LVMH à temps plein,politique freine innovation developpement talents,exigence culture marque tres formateur junior,200
803,29,07/10/2019,Je travaille chez LVMH à temps plein,peu dinconvénients souligner lvmh,ouverture internationale renommée diversité profils challenge défis,200
804,29,25/09/2019,Je travaille chez LVMH à temps plein,forte résilience capacité travail,terrain jeu sans limites,200
805,15,18/09/2019,Je travaille chez LVMH à temps plein depuis moins d'un an,ambiance travail peut compliquée tout dépend équipe laquelle tombe equilibre vie privéevie pro réellement respecté,bonne rémunération beaux produits lesquels travailler prime dintéressement,200
806,15,20/06/2019,Je travaille chez LVMH à temps plein,horaires manque dynamisme affaires,international ambiance salaire carrière evolution,200
807,17,07/06/2019,Je travaille chez LVMH à temps plein depuis plus de 10 ans,groupe financier très exigeant,acquière l’expérience,200
808,15,05/06/2019,J'ai travaillé chez LVMH à temps plein plus d'un an,pression élevée constante équilibre travailvie privée salaire,intérêt poste exposition moyens mener bien projets développement flexibilité,200
809,29,20/05/2019,J'ai travaillé chez LVMH à temps plein,nai trouvé dinconvénient travailler jai passé plus ans suprs conditions dior grossière produit reconnu modaux pointus,luxe rapide bien fait mondiale équipe gens pointu motivé jai chance voir boite évolué très vite,200
810,13,03/05/2019,J'ai travaillé chez LVMH à temps plein plus de 3 ans,très politique beaucoup dinefficacité manque gestion talents chacun soccupe soi turnover sein direction important partent principalement deux raisons servent boucémissaires dégoûtés,bons produits opportunités travailler extérieur paris,200
811,17,30/04/2019,Je travaille chez LVMH à temps plein depuis plus de 5 ans,direction porte rien,collaborateurs très sympas,200
812,15,28/04/2019,Je travaille chez LVMH à temps plein,taille groupe pression,carrière maisons luxe goût l’excellence bienveillance,200
813,15,11/04/2019,Je travaille chez LVMH à temps partiel,d’innovation très hiérarchique,salaire temps travail mobilités,200
814,29,10/04/2019,Je travaille chez LVMH à temps plein,charge travail rythme intense hiérarchie,valeurs management prestige qualité marques,200
815,17,09/04/2019,J'ai travaillé chez LVMH à temps plein,grande boite très hiérarchisée,ticket resto bonne situation géographique bureaux,200
816,13,03/04/2019,Je travaille chez LVMH à temps plein depuis moins d'un an,salaire faible aucune flexibilité manque dorganisation transparence clareté,emplacement facilité integrer entreprise,200
817,17,19/11/2019,J'ai travaillé chez CELINE à temps plein plus de 3 ans,mois,esprit dequipe environnement travail,241
818,17,14/11/2019,Je travaille chez CELINE à temps plein depuis plus d'un an,mode fast life industrie polluante,savoir faire rigueur vision luxe,241
819,17,23/06/2019,J'ai travaillé chez CELINE à temps plein,vrai possibilite evolution structure depuis beaucoup flou entreprise fixee objectifs enormes tres difficiles a reussir coup retransmet cela tout monde dessous considerant tous anciens comme mauvais inutiles,grosse entreprise fait partie gros groupe permettra developper experience luxe tres bon tremplin,241
820,21,16/06/2019,Je travaille chez CELINE à temps plein depuis moins d'un an,beaucoup travail pression importante déquilibre vie persovie pro,grand groupe expérience maison luxe,241
821,29,11/06/2019,Je travaille chez CELINE à temps plein depuis plus d'un an,charge importante marque,contact marque ici,241
822,13,24/05/2019,Je travaille chez CELINE à temps plein,division digitale endroit horrible gens horribles jamais vu mauvaise gestion semble règle ici gens poste sans aucune notion priorités vrai bordel fuyez,voulez acheter sac lieu,241
823,29,19/12/2018,Je travaille chez CELINE à temps plein,perspectives evolution structuration process,environnement culture entreprise dynamique,241
824,15,27/08/2018,Je travaille chez CELINE à temps plein,peu davantages termes peu dévolution,bon niveau rémunération rapport dautres maisons,241
825,17,08/06/2018,Je travaille chez CELINE à temps plein,partage ambitions,ventes personnel participation intéressement,241
826,29,16/05/2018,J'ai travaillé chez CELINE à temps plein moins d'un an,journée longues vente,profesionnalisant formateur très bonne expérience céline véritable esprit déquipe,241
827,29,20/02/2018,J'ai travaillé chez CELINE à temps plein plus de 3 ans,comme cest cas souvent maisons mode ambiance rythme travail peuvent évoluer selon changements niveau direction artistique cela n’était cas pendant temps sein maison,tres bonne ambiance esprit dequpe collègues très compétents passionnés cadre travail agréable travail chaque collaborateur valorisé apprecié c’était super expérience,241
828,29,05/02/2018,J'ai travaillé chez CELINE à temps plein plus de 3 ans,ouvert tous jours heures supplémentaires,très bonne ambience travail,241
829,21,03/02/2018,J'ai travaillé chez CELINE à temps plein,dentraide mauvais management environnement hypocrite,salaire prime participation réduction siege magnifique hôtel particulier,241
830,29,21/01/2018,Je travaille chez CELINE à temps plein,croissance incroyable implique important volume travail peut parfois fatiguant particulier lorsque navez habitude dun tel ryhtme,céline société grandit rapidement cest donc société très ambitieuse créé cadre travail très stimulant,241
831,17,24/11/2017,J'ai travaillé chez CELINE à,forte probabilité dennui traditionnel,atmosphere ok entre collegues meme niveau,241
832,21,05/11/2017,J'ai travaillé chez CELINE à temps plein,ambiance benchmarks quasi inexistant gestion projet managers mauvaise place,vente personnel interessement participation importantes,241
833,15,12/10/2017,J'ai travaillé chez CELINE à,vraiment dinconvénient sauf perspectives dembauches pourraient plus clair,expérience intéressant cv passion monde luxe,241
834,15,27/09/2017,Je travaille chez CELINE à temps plein,process optimiser telle sorte éviter toute opacité,entreprise dynamique effervescence permet délargir champ compétences,241
835,15,11/09/2017,Je travaille chez CELINE à temps plein depuis moins d'un an,processus parfois lent salles réunion,bon produit bon environnement travail beaucoup plus despace changer,241
836,21,11/08/2017,J'ai travaillé chez CELINE à temps plein plus de 3 ans,stressfull work environement less budget for it,have chance to be involved in international projet with different stakeholders good profits sharing employee discount,241
837,15,04/11/2019,Je travaille chez Kendo à temps plein depuis moins d'un an,,,244
838,17,25/07/2017,J'ai travaillé chez Kendo à temps plein plus de 3 ans,,,244
839,29,12/12/2019,Je travaille chez Sanofi à temps plein,nombreux sites france donc mal travail déquipe distance,belle possibilités gens passionés cadre travail agréable avantages nombreux niveaux,245
840,15,04/12/2019,Je travaille chez Sanofi à temps plein depuis plus de 8 ans,lourdeur administrative comme tout groupe cac manque réactivité prise décision manque visibilité stratégie long terme,avantages sociaux éléments rémunération intéressants diversité missions possibilité dévolution réseau interne non rh,245
841,17,02/12/2019,Je travaille chez Sanofi à temps plein,vision court termes surcharge travail,image intérêt poste mission,245
842,29,28/11/2019,J'ai travaillé chez Sanofi à temps plein plus de 5 ans,processus décisionnel lents comme dautres pharmas jimagine,grand industriel pharmaceutique scientifiques talentueux beaucoup possibilités dévolution carrière,245
843,29,26/11/2019,J'ai travaillé chez Sanofi à temps plein plus de 10 ans,prise décision complexe donné taille groupe,collaborateurs qualité contact desquels pouvons grandir possibilités d’évolutions très diverses,245
844,29,24/11/2019,J'ai travaillé chez Sanofi à temps plein plus d'un an,beaucoup plan sociaux,excellente ambiance ecoute employés beaucoup dopportunités évoluer,245
845,15,22/11/2019,Je travaille chez Sanofi à temps plein depuis plus de 8 ans,économies premières lignes management exécutifs montrent toujours exemple,politique salariale attractive entreprise bienveillante collaborateurs très engagés,245
846,29,21/11/2019,Je travaille chez Sanofi à temps plein depuis plus de 3 ans,matrice où travaille noffre postes similaires á poste actuel lyon,société multinacionale française basée brésil offre qualité vie avantages adaptés employés,245
847,17,15/11/2019,Je travaille chez Sanofi à temps plein,évolution difficile envie d’autres produits,salaire ok débuter liberté horaire confiance intérêt apprentissage,245
848,15,13/11/2019,Je travaille chez Sanofi à temps plein,organisation matricielle complexe silo lenteur administrative,évolutions possibles peg perco vacances,245
849,15,11/11/2019,Je travaille chez Sanofi à temps plein,manque vison stratégie long terme,qualité vie équilibre vie privée vie professionnelle,245
850,15,09/11/2019,Je travaille chez Sanofi à temps plein depuis plus d'un an,bureaucratie lenteur process manque visibilité,l’intérêt projets rémunération locaux télétravail flexibilité horaires opportunités carrière d’évolution cadre international,245
851,17,07/11/2019,J'ai travaillé chez Sanofi à temps plein,temps prise décision projets peuvent très long décourageant,avantages employés conséquents placements également mobilité internationale,245
852,17,21/10/2019,Je travaille chez Sanofi à temps plein depuis plus de 5 ans,manque vision reconnaissance dont performance,responsabilisantion exposition certain postes,245
853,29,16/10/2019,J'ai travaillé chez Sanofi à temps plein,peux recrutement selon équipes charge travail vraiement différentes,salaire locaux avantages gens sympa beaucoup projet,245
854,15,11/10/2019,Je travaille chez Sanofi à temps plein,réorganisations fréquentes demandent bien dadapter,qualité vie travail,245
855,29,09/10/2019,Je travaille chez Sanofi à temps plein depuis plus d'un an,manque d’accompagnement avoir tous droits d’accès logiciels,très bonne ambiance travail,245
856,29,29/09/2019,Je travaille chez Sanofi à temps plein depuis plus de 10 ans,investissement professionnel plus important personnel,salaire avantages plusieurs sites france,245
857,29,25/09/2019,J'ai travaillé chez Sanofi à temps plein plus d'un an,possibilités davoir place parking,espaces travail optimaux accueillants lumineux confortables,245
858,17,19/09/2019,Je travaille chez Sanofi à temps plein,réactivité lentepas premiers bouger,organisation importanteune forte présence géographique,245
859,29,25/10/2019,Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an,processes tres longs inconvénients dun grand groupe,team rémunération expérience responsabilités management,163
860,29,14/10/2019,Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an,peu cdi malheureusement emploi intérim mois cdd mois,cantine gratuite équipe,163
861,17,08/09/2019,Je travaille chez Sanofi Pasteur à temps plein,très politique avancement donc lié,rémunération vision compétence activités marchés,163
862,15,08/09/2019,Je travaille chez Sanofi Pasteur à temps plein depuis plus d'un an,trouve a incovénients,chèque vacance salaire mutuelle restaurant transport prime,163
863,15,07/08/2019,Je travaille chez Sanofi Pasteur à temps plein depuis plus de 5 ans,management absent avancement rh inexistent,comité entreprise intéressement participation treisieme mois,163
864,15,20/06/2019,Je travaille chez Sanofi Pasteur à temps plein,job peu varié car entreprise très cloisonnée,bon salaire bonne cantine site très agréable,163
865,29,26/08/2019,Je travaille chez Merial à temps plein,dinconvenients entreprise merial,tout bien entreprise,247
866,29,06/02/2019,J'ai travaillé chez Merial à temps plein plus de 10 ans,petite entreprise sein dun très grand groupe,leadership culture collaboration respect personnel perfectionnement personnel,247
867,15,22/05/2018,Je travaille chez Merial à temps plein depuis plus d'un an,charge importante travail postes délocaliser allemagne,locaux neufs open space dynamique teletravail restaurant dentreprise participation interessement,247
868,15,26/03/2018,J'ai travaillé chez Merial à temps plein,management toujours disponible equipes,excellent meilleurs concurrence,247
869,17,01/12/2017,J'ai travaillé chez Merial à,pression manque communication beaucoup restructuration,projets variés très intéréssants,247
870,29,20/09/2017,Je travaille chez Merial à temps plein,inenvisageable quitter cette entreprise,responsabilités autonomnie innovation performance esprit déquipe tout beaucoup convivialité the place to be,247
871,15,19/05/2016,Je travaille chez Merial à temps plein,vieux locaux gerland open space deux ans,management très humain evolution possible,247
872,29,26/07/2015,Je travaille chez Merial à depuis plus de 3 ans,rocade souvent bloquée,entreprise nest centre ville,247
873,17,18/04/2013,Je travaille chez Merial à temps plein depuis plus de 5 ans,aucun moyen déchanger direction sens comme très petit poisson très grande mare bureaucratie mécaniste rend difficile adaptation marché changeant,meilleure chose sans nul doute gens lesquels travaille quotidiennement problème salaire avantages facteurs très importants,247
874,17,07/11/2019,Je travaille chez Groupe Crédit Agricole à temps plein,,,248
875,17,06/11/2019,Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 3 ans,,,248
876,29,05/11/2019,Je travaille chez Groupe Crédit Agricole à temps plein,,,248
877,29,04/11/2019,J'ai travaillé chez Groupe Crédit Agricole à temps plein,,,248
878,29,03/11/2019,Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans,,,248
879,15,29/10/2019,Je travaille chez Groupe Crédit Agricole à temps plein depuis plus d'un an,,,248
880,17,28/10/2019,J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an,,,248
881,15,27/10/2019,Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans,,,248
882,15,23/10/2019,J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an,,,248
883,17,22/10/2019,Je travaille chez Groupe Crédit Agricole à temps plein depuis moins d'un an,,,248
884,17,23/10/2019,Je travaille chez Groupe Crédit Agricole du Maroc à temps plein,ras ensemble bon employeur,salaire projets internationaux très intéressants,249
885,17,18/10/2019,J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein plus de 5 ans,pression managers souvent vendre nimporte comment,evolution carrière équipe jeune possibilité rencontrer gens,249
886,15,14/09/2019,J'ai travaillé chez Groupe Crédit Agricole du Maroc à,rien a signaler gros,bonne ambiance clients prestigieux,249
887,15,11/06/2019,Je travaille chez Groupe Crédit Agricole du Maroc à temps plein depuis plus de 3 ans,dopportunités carrière,bon esprit déquipe culture dentreprise,249
888,15,18/01/2019,J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein plus d'un an,manque d’encadrement flux d’informations,riche expérience démarrer carrière,249
889,15,24/12/2018,Je travaille chez Groupe Crédit Agricole du Maroc à temps plein,faible avancement,stabilité bon milieu travail,249
890,15,19/12/2018,J'ai travaillé chez Groupe Crédit Agricole du Maroc à temps plein,salaire difficilement augmenté fil années collaborateurs hors siège,bon salaire départ carrière,249
891,17,30/11/2018,J'ai travaillé chez Groupe Crédit Agricole du Maroc à moins d'un an,n’y d’inconvénients,équipe chaleureuse esprit déquipe,249
892,15,25/10/2018,J'ai travaillé chez Groupe Crédit Agricole du Maroc à,dinconvénient majeur pourrait gêner emploi,très bon stage rotation différents postes permet davoir vue densemble domaine,249
893,13,27/09/2018,Je travaille chez Groupe Crédit Agricole du Maroc à temps plein depuis plus de 8 ans,banque manque cruellement bons profils département rh nullissime social presque inexistant management absent sans efficacité multitude postes responsabilité davantages financiers attribués profils sans mérite hiérarchie motive collaborateurs,beaucoup davantages salaire déplacements si seulement si pistonné,249
894,17,11/12/2019,J'ai travaillé chez CACIB à temps plein plus de 5 ans,,,250
895,15,02/12/2019,Je travaille chez CACIB à temps plein depuis plus de 8 ans,,,250
896,29,01/12/2019,Je travaille chez CACIB à temps plein,,,250
897,29,28/11/2019,J'ai travaillé chez CACIB à temps plein,,,250
898,29,29/10/2019,Je travaille chez CACIB à temps plein depuis plus d'un an,,,250
899,15,25/09/2019,Je travaille chez CACIB à temps plein,,,250
900,29,05/09/2019,Je travaille chez CACIB à temps plein depuis plus de 3 ans,,,250
901,15,28/08/2019,Je travaille chez CACIB à temps plein depuis plus d'un an,,,250
902,15,18/08/2019,Je travaille chez CACIB à temps plein,,,250
903,15,04/08/2019,Je travaille chez CACIB à temps plein,,,250
904,29,18/06/2019,J'ai travaillé chez CACIB à temps plein moins d'un an,rien dimportant signaler,bonne vision capacité dexécution,250
905,15,29/05/2019,Je travaille chez CACIB à temps plein depuis plus de 3 ans,salaire plus bas concurrence perspective dévolution lente difficulté favoriser mobilité entre équipes international,banque leader financement bon équilibre vie perso travail comité dentreprise avantageux,250
906,29,28/05/2019,Je travaille chez CACIB à temps plein,cantines doit mieux gérée,excellent rien redire tout parfait,250
907,17,26/05/2019,Je travaille chez CACIB à temps plein,efforts faire suivi évolution collaborateurs,rémunération salaires bonus primes avantages bancaires,250
908,29,22/05/2019,J'ai travaillé chez CACIB à temps plein,perspectives carrière évolution salaire,cantine chèques vacances mutuelle campus,250
909,15,21/05/2019,Je travaille chez CACIB à temps plein,communication managers mauvaise copinage embauche mobilité,bon bonus intéressement bonne situation géographique site montrouge chèques vacances restauration dentreprise bonne mutuelle agence bancaire salariés télétravail,250
910,17,21/05/2019,Je travaille chez CACIB à temps plein,général position défensive,quelques grandes bfi française,250
911,15,07/05/2019,J'ai travaillé chez CACIB à temps plein moins d'un an,cadre très hiérarchisé redondance tâches bout dun certain temps commun tout métier banque milieu bancaire,equilibre travail vie privée avantages sociaux considérables congés payés rtt quasi semaines tout participation intéressement intéressant campus montrouge cadre qualité,250
912,15,06/05/2019,Je travaille chez CACIB à temps plein depuis plus d'un an,technologies austères non innovantes windows ie svn outils non jour trop procédures besoin dautorisations tout gens préfèrent sécrire mails plutôt parler directement,avantages sociaux primes beaucoup choses apprendre,250
913,21,02/05/2019,Je travaille chez CACIB à temps plein depuis plus de 5 ans,mauvaise gestion direction centrale organisée pyramide impossible dy accéder rh inexistante,comité dentreprise voyages réductions places cinéma etc plan dépargne dentreprise,250
914,17,13/12/2019,Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,vraiment dinconvénient jour,rémunération formation expérience reconnu cv,251
915,15,11/11/2019,Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,qualité formations très moyenne salaire,nombreuses formations couvrant vaste choix thème prime annuelle solidité banque,251
916,15,11/11/2019,Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,changement banque pression commerciale sujets non intéressants comme l’assurance,gros intéressement entreprise solide autonomie importante,251
917,17,11/10/2019,Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus de 3 ans,salaire fixe très bas variable peu élevé récompense bons éléments evolution peut très rapide fonctionne cooptation très souvent bons éléments valorisés mauvais peu choix réel avantage,participation intéressement banque solide financièrement cas crise outil bureautique pointe banque digitalisée innovante,251
918,17,03/10/2019,Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus d'un an,charge travail très importante d’embauche cdd compris alternants fonctions support,j’y effectue alternance rh recommencerais cette entreprise l’esprit d’équipe sens service client existe réelle volonté soutenir d’aider collaborateurs réseau l’offre formation très importante surtout managers l’entreprise souhaite voir changer modes management vers management bienveillant met moyens arriver fièrede travailler cette entreprise,251
919,17,22/10/2019,J'ai travaillé chez Crédit Agricole d'Aquitaine à temps plein,salaire trop bas trop traditionnelle,beaucoup congés très bon parcours formation grandes écoles,252
920,21,12/12/2019,Je travaille chez Crédit Agricole à temps plein depuis plus de 3 ans,évolution poste extrêmement lente pression commerciale toujours plus vente manque d’empathie direction,mois intéressement,171
921,13,10/12/2019,J'ai travaillé chez Lectra à temps plein plus de 5 ans,peu respect collaborateurs management autoritaire structure très hiérarchisée,profils variés intéressants environnement très international,254
922,29,18/11/2019,Je travaille chez Lectra à temps plein,aucun inconvénient majeur signaler,cadre travail très agréable gens intelligents missions intéressantes,254
923,15,15/10/2019,J'ai travaillé chez Lectra à temps plein plus de 3 ans,management peu international positionnement prix élévé décision parfois privilégiant politique interne,offre valeur très riche salaires compétitifs dimension très internationale,254
924,29,26/09/2019,Je travaille chez Lectra à temps plein depuis moins d'un an,dinconvenients tous cas,beaucoup davantages cantine chere,254
925,15,26/07/2019,Je travaille chez Lectra à temps partiel depuis plus d'un an,encore télétravail possible cours négociation salaire peu trop bas,excellent équilibre vie provie perso autonomie travail encouragement participer conférences tant participant speaker bonnes technos bon bonne ambiance général dépend équipe,254
926,15,10/05/2019,J'ai travaillé chez Lectra à temps plein plus de 5 ans,nai beaucoup dinconvénients a époque où travaillais entreprise charge travail nétait très bien équilibrée équipe,entreprise bien organisée dynamique adepte culture lean offrir formation bien encadrée,254
927,17,14/02/2019,J'ai travaillé chez Lectra à temps plein plus de 5 ans,ambiance sinistre zéro fun aucune bienveillance envers collaborateurs interdiction télétravail car aucune confiance envers collaborateurs,ceux donnent fond manager croit belles opportunités professionnelles politique star system peut mettre placard jour lendemain fonction humeurs direction bref faut avoir nerfs solides,254
928,15,09/10/2018,J'ai travaillé chez Lectra à temps plein,dirais projets nombreux donc décisions parfois longues débloquées complexité gamme produits,dirais lectra entreprise agréable belle infrastructure entreprise saine équipe dynamique avantages grands groupes,254
929,29,19/09/2018,J'ai travaillé chez Lectra à temps plein plus d'un an,parfois trop réunions coupent journées,agilité super managers team lead bon niveau technique,254
930,15,16/05/2018,J'ai travaillé chez Lectra à temps plein,visibilité moyenne évolution plutôt faible,bonne ambiance général,254
931,15,14/05/2018,Je travaille chez Lectra à temps plein depuis plus de 10 ans,top management ultradirectif peu délégation prise décision difficile culture compétition entre collaborateurs,gestion financière rigoureuse saine très gros moyens locaux formations entreprise ambitieuse,254
932,15,11/05/2018,J'ai travaillé chez Lectra à temps plein plus de 3 ans,gestion vieille école développement personnel fait clairement partie valeur entreprise,grand environnement sudouest france entreprise haute technologie secteur mode collègues passionnés expérimentés dotés dun esprit déquipe,254
933,13,25/04/2018,Je travaille chez Lectra à temps plein,management autoritaire culture licenciement peu respect collaborateurs,environnement très international profils variés intéressants beaucoup dintelligence,254
934,17,22/01/2018,Je travaille chez Lectra à temps plein depuis plus de 5 ans,salaires régularisé rapport travail fourni prime basse rapport bénéfice intéressement,horaires confiance aucune badgeuse,254
935,29,20/11/2017,Je travaille chez Lectra à temps plein depuis plus d'un an,anglais indispensable mobilité réactivité demandés,entreprise internationale mobilité interne encouragée ambiance travail très agréable,254
