id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
914,17,"Dec 13, 2019",Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,Pas vraiment d'inconvénient à ce jour,"Rémunération, formation, expérience reconnu sur le cv",168
915,15,"Nov 11, 2019",Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,Qualité des formations très moyenne\nSalaire,De nombreuses formations couvrant un vaste choix de thème \nLa prime annuelle\nLa solidité de la banque,168
916,15,"Nov 11, 2019",Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an,Changement de la banque et pression commerciale sur des sujets non intéressants comme l’assurance,Gros intéressement. Entreprise solide et autonomie importante,168
917,17,"Oct 11, 2019",Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus de 3 ans,"salaire fixe très bas + un variable peu élevé qui ne récompense pas les bons éléments. \nEvolution peut être très rapide mais fonctionne par cooptation très souvent.\nBons éléments pas assez valorisés.\nMauvais CE (peu de choix, pas de réel avantage)","Participation intéressement.\nbanque solide financièrement en cas de crise.\nOutil bureautique à la pointe, banque digitalisée et innovante.",168
918,17,"Oct 3, 2019",Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus d'un an,Charge de travail très importante\nPas d’embauche pour les CDD (y compris alternants) dans les fonctions support,"J’y effectue mon alternance en RH. \nJe recommencerais cette entreprise pour l’esprit d’équipe et le sens du service client. Il existe une réelle volonté de soutenir et d’aider les collaborateurs du réseau. L’offre de formation est très importante, surtout pour les managers : l’entreprise souhaite voir changer ses modes de management vers un management bienveillant et met les moyens pour y arriver ! \nJe suis fière...de travailler dans cette entreprise.",168
919,17,"Oct 22, 2019",J'ai travaillé chez Crédit Agricole d'Aquitaine à temps plein,Le salaire trop bas. Trop traditionnelle.,Beaucoup de congés et très bon parcours de formation avec de grandes écoles.,169
920,21,"Dec 12, 2019",Je travaille chez Crédit Agricole à temps plein depuis plus de 3 ans,Évolution de poste extrêmement lente \nPression commerciale (toujours plus de vente) \nManque d’empathie de la direction,13 mois et intéressement,171
921,13,"Dec 10, 2019",J'ai travaillé chez Lectra à temps plein plus de 5 ans,Peu de respect pour les collaborateurs\nManagement autoritaire\nStructure très hiérarchisée,Profils variés et intéressants\nEnvironnement très international,172
922,29,"Nov 18, 2019",Je travaille chez Lectra à temps plein,Aucun inconvénient majeur à signaler,"Un cadre de travail très agréable, des gens intelligents, des missions intéressantes",172
923,15,"Oct 15, 2019",J'ai travaillé chez Lectra à temps plein plus de 3 ans,Management peu international\nPositionnement prix élévé\nDécision parfois privilégiant la politique interne,Offre de valeur très riche\nSalaires compétitifs\nDimension très internationale,172
924,29,"Sep 26, 2019",Je travaille chez Lectra à temps plein depuis moins d'un an,pas d'inconvenients pour moi en tous cas,beaucoup d'avantages : cantine pas chere,172
925,15,"Jul 26, 2019",Je travaille chez Lectra à temps partiel depuis plus d'un an,"Pas encore de télétravail possible (en cours de négociation), salaire un peu trop bas","Excellent équilibre vie pro/vie perso, autonomie dans le travail, encouragement à participer à des conférences (en tant que participant ou speaker), bonnes technos, bon CE, bonne ambiance (en général, dépend de l'équipe)",172
926,15,"May 10, 2019",J'ai travaillé chez Lectra à temps plein plus de 5 ans,"Je n'ai pas beaucoup d'inconvénients. A l'époque où je travaillais dans l'entreprise, la charge de travail n'était pas très bien équilibrée dans l'équipe.","Entreprise bien organisée, dynamique, adepte de la culture lean. \nOffrir une formation bien encadrée",172
927,17,"Feb 14, 2019",J'ai travaillé chez Lectra à temps plein plus de 5 ans,Ambiance sinistre. Zéro fun! Aucune bienveillance envers les collaborateurs. Interdiction de télétravail car aucune confiance envers les collaborateurs.,"Pour ceux qui se donnent à fond et qui ont un manager qui croit en lui de belles opportunités professionnelles , mais politique du star system qui peut vous mettre au placard du jour au lendemain en fonction des humeurs de la direction. Bref, il faut avoir les nerfs solides...",172
928,15,"Oct 9, 2018",J'ai travaillé chez Lectra à temps plein,Je dirais que les projets sont nombreux donc les décisions sont parfois longues à être débloquées. Complexité de la gamme de produits,"Je dirais que LECTRA est une entreprise agréable Belle infrastructure, entreprise saine, équipe dynamique, avantages de grands groupes",172
929,29,"Sep 19, 2018",J'ai travaillé chez Lectra à temps plein plus d'un an,Parfois trop de réunions qui coupent les journées.,Agilité\nSuper managers et team lead\nBon niveau technique,172
930,15,"May 16, 2018",J'ai travaillé chez Lectra à temps plein,"Visibilité moyenne, évolution plutôt faible",Bonne ambiance en général,172
931,15,"May 14, 2018",Je travaille chez Lectra à temps plein depuis plus de 10 ans,"Top management ultra-directif (peu de délégation, prise de décision difficile, ...)\nCulture de la compétition entre les collaborateurs","Gestion financière rigoureuse et saine\nTrès gros moyens (locaux, formations, ...)\nEntreprise ambitieuse",172
932,15,"May 11, 2018",J'ai travaillé chez Lectra à temps plein plus de 3 ans,"Gestion à la vieille école, le développement personnel ne fait clairement pas partie de la valeur de l'entreprise.","Grand environnement dans le sud-ouest de la France, une entreprise de haute technologie dans le secteur de la mode, des collègues passionnés et expérimentés dotés d'un esprit d'équipe.",172
933,13,"Apr 25, 2018",Je travaille chez Lectra à temps plein,management autoritaire\nculture du licenciement\npeu de respect des collaborateurs,Environnement très international\nProfils variés et intéressants\nBeaucoup d'intelligence,172
934,17,"Jan 22, 2018",Je travaille chez Lectra à temps plein depuis plus de 5 ans,"salaires , nous ne sommes pas régularisé par rapport au travail fourni. prime basse par rapport au bénéfice et intéressement.","Des horaires de confiance , aucune badgeuse",172
935,29,"Nov 20, 2017",Je travaille chez Lectra à temps plein depuis plus d'un an,"Anglais indispensable, mobilité et réactivité demandés","Entreprise internationale, mobilité interne encouragée, ambiance de travail très agréable",172
936,21,"Nov 19, 2017",J'ai travaillé chez Lectra à temps plein plus d'un an,"Peu de délégation, priorités changeantes...",Salaire dans la moyenne mais bon cadre de vie,172
937,17,"Nov 1, 2017",J'ai travaillé chez Lectra à temps plein moins d'un an,Un atmosphere demotivant. On licencie les salairies facilement.,Salaires interessants pour la region Parisienne,172
938,13,"Sep 29, 2017",J'ai travaillé chez Lectra à temps plein plus de 3 ans,Management infantilisant sans aucune vision. \nPas de perspective d'évolution à l'international malgré les filiales à l'étranger,Localisation dans Paris \nSecteur intéressant,172
939,15,"Sep 19, 2017",J'ai travaillé chez Lectra à temps plein,Il y a pas de canteen.,Les gens sont sympathiques.  Il sont accueillant avec les étrangères.,172
940,15,"Jun 9, 2017",Je travaille chez Lectra à temps plein,pas de télétravail à l'ordre du jour,la situation des locaux français est agréable.,172
941,17,"Nov 23, 2019",J'ai travaillé chez Sopra Steria à temps plein,"Selon les équipes, la pression peut être très forte.\nLa répartition du travail peut être assez injuste, peu de reconnaissance du travail accompli, et peu de recadrage quand celui ci n'est pas fait",Salaire correct\nBonne ambiance d'équipe\nConfiance dans les développeurs,173
942,17,"Nov 18, 2019",J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,"ne s'interesse pas assez aux envies des developpeurs, les developpeurs sont en bas de la chaine et leur seul possibilité d'évolution est chef de projet, trop d'intermédiaires inutiles","bonne mutuelle, ambiance conviviale, beaucoup de projets possibles",173
943,15,"Nov 16, 2019",Je travaille chez Sopra Steria à temps plein depuis plus d'un an,Salaire proche de la moyenne basse des ESN,Bonne ambiance\nTechno et projets intéressants\nA l'écoute,173
944,17,"Nov 14, 2019",Je travaille chez Sopra Steria à temps plein depuis plus de 10 ans,"Anonymat, SSII, Précarité des missions","Grande société, CE, Protection sociale",173
945,15,"Nov 12, 2019",Je travaille chez Sopra Steria à temps plein,on ne sait pas de quoi sera fait le lendemain,"Tickets restau, nombreuses possibilités d'évolution",173
946,29,"Nov 9, 2019",Je travaille chez Sopra Steria à temps plein depuis plus de 8 ans,Salaire dans la moyenne basse,Capacité de progression\nSysteme RH et suivi des collabs\nAutonomie / Capacité d'entrepreunariat\nCapacité a avoir de bon salaire pour des personnes a capacité forte,173
947,15,"Nov 8, 2019",J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,Salaires pas suffisants par rapport à la concurrence,Belle esprit d'équipe et consultants,173
948,17,"Nov 7, 2019",J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans,"Les salaire faibles, source de trop grandes frustrations pour ma part.\nLe blabla managérial utilisé pour nous endormir ou mieux nous manipuler",Un bon moyen de se faire de l'expérience et de monter en compétences\nLes formations de l'acédémie sopra steria\nbon ce,173
949,15,"Nov 7, 2019",Je travaille chez Sopra Steria à temps plein,Désavantage d’une Grande entreprise centralisée,Voir différents clients et projets,173
950,17,"Nov 7, 2019",Je travaille chez Sopra Steria à temps plein depuis plus d'un an,Management absent & suivi inexistant\nPeu d’effort dans la cohésion des équipes \nDialogue avec la direction impossible en cas de désaccord,Autonomie totale en mission\nMissions dans de grandes entreprises et projets de grande envergure,173
951,15,"Oct 16, 2017",Je travaille chez Sopra Steria Recruitment à temps partiel,Salaire\nNon augmentation\nDiscrimination au niveau de l'âge,"Ambiance conviviale\nAvantages Mutuelle, CE\nPossibilité d'évolution interne",174
952,29,"Nov 12, 2019",Je travaille chez CITECH à temps plein depuis plus d'un an,Ne me prononce pas,Une entreprise où il fait bon vivre / De belles primes,175
953,15,"Nov 15, 2018",J'ai travaillé chez CITECH à temps plein plus d'un an,La société n'as malheureusement pas de CE.,"L'agence d'Aix-en-Provence de CITECH m'a très bien accueilli.\n\nJ'ai été accompagné lors de la préparation des entretiens, lors de ces mêmes entretiens et également tout au long de ma mission grâce à des suivis réguliers.\n\nJ'ai beaucoup apprécié d'avoir été soutenu et d'avoir eu une certaine liberté.",175
954,15,"Dec 6, 2019",Je travaille chez Group Adaming à temps plein depuis moins d'un an,Le salaire est forcément en dessous du marché les 6 premiers mois d'emplois pour rentabiliser la formation et pendant la formation vous ne touchez que le chômage si vous y avez droit. Et vous n'avez pas vocation à évoluer au sein de l'entreprise et à y rester longtemps,Adaming vous laisse votre chance à partir du moment où vous avez un bac+5 et que vous êtes un minimum sérieux pendant la formation de 3 mois (qui est complète et bien amenée).,176
955,21,"Nov 10, 2019",Je travaille chez Group Adaming à temps plein,"- Aucun suivi, pas d'information de la part des RH (emplois recherchés...)\n- Organisation logistique défaillante\n- Choix de la localisation géographique pas toujours respectée\n- Groupe de formation très hétérogène\n- Pas beaucoup d'entreprises présentées, choix des clients très limité \n- Malgré ce qui est dit lors des entretiens de recrutement, il n'est pas certain de signer un CDI par la suite !","- Richesse de l'enseignement, très intense\n- Bonnes bases pour une reconversion en informatique\n- CDI à la clef (attention, ce n'est pas toujours le cas !)",176
956,13,"Oct 2, 2019",Je travaille chez Group Adaming à temps plein,- Aucun suivi RH\n- Manque de motivation flagrant du personnel et formateurs\n- Aucune organisation logistique\n- Aucun avantage\n- Groupe de formation complètement hétérogène\n....,Formation plus ou moins complète,176
957,15,"Sep 25, 2019",J'ai travaillé chez Group Adaming à temps plein,"les salaires au début, mais peu bien se négocier une fois qu'on a fait nos preuves chez le client",cursus de formation très complet et accompagnement des RH pour le développement personnel,176
958,15,"Jul 11, 2019",Je travaille chez Group Adaming à temps plein,Mauvaise gestion des missions en sortie de formation,Bon programme de formation et suivi dans la reconversion,176
959,17,"May 3, 2019",Je travaille chez Group Adaming à temps plein depuis moins d'un an,le choix sur le sujet des missions est limité,Bien pour ceux qui veulent se reconvertir,176
960,21,"Apr 28, 2019",Je travaille chez Group Adaming à temps plein,- La formation est indemnisée seulement 300€ euros quand on touche pas le chômage \n- Les gens chargés de nous trouver un placement ne respectent PAS DU TOUT notre choix de mobilité  (alors qu’on nous avait assuré que ce serait bon lors de l’entretien...)\n- C’est soit on attend sans être payé soit on prend la première mission qu’on veut bien nous donner même si c’est pas du tout où on avait demandé \n- Le salaire...donné une fois le contrat signé est très bas (surtout quand on nous oblige à déménager sans rien en échange),- Formation de 3 mois payée par Pôle Emploi\n- La formation était très intense mais intéressante \n- Mon formateur était très bon (mais j’ai l’impression en lisant les commentaires que ça dépend des formateurs...)\n- CDI à la fin,176
961,15,"Apr 11, 2019",Je travaille chez Group Adaming à temps plein depuis plus d'un an,Manque un peut d'organisation\nSalaire n'est vraiment pas motivant,"Société à taille humaine\nEnvironnement technologique de pointe\nCollaboration, missions, avantages sociale",176
962,29,"Apr 10, 2019",Je travaille chez Group Adaming à temps plein depuis moins d'un an,Support de formation pas toujours à jours et faible visibilité de carrière.,Formation accessible à tous. Emploie à la clé. Je recommande chaudement pour tous ceux qui cherche à se réorienter.,176
963,13,"Apr 3, 2019",J'ai travaillé chez Group Adaming à temps plein moins d'un an,"Formation de mauvaise qualité : le formateur nous dit tout et son contraire, n'est pas impliqué, les cours flou et peu expliqué. Quand un ou deux élèves ne comprennent pas, on peut pensé que le pb vient des élèves, quand plus de la moitié de comprend pas... heureusement, nous avons trouvé de bonnes ressources sur internet, et les deux personnes (élèves) ayant des bases en programmation ont  pris le temps...d'expliquer aux autres.\nPour ce qui est de la communication avec les RH, ils faut quémander sans cesse les informations, relancer plusieurs fois pour espérer avoir une réponse. Le temps est consacré au recrutement, mais une fois que l'on rentre chez adaming, la musique n'est plus la même, et les personnes qui paraissaient à l'écoute et disponibles ne le sont plus du tout.\nEnfin il n'y a aucune volonté de résoudre les pb : nous avons fait des retours réguliers sur les difficultés rencontrées avec le formateur et aucune solution n'a été trouvé. J'ai pu observer les mêmes difficultés au sein des autres promotions en formation en même temps que nous. J'ai vu également plusieurs personnes se retrouver sans entreprises à la fin de leur formation et attendre dans les locaux.\nAlors que les autres avis semblent décrire une formation exceptionnelle, je ne comprends pas que toutes les formations ne soient pas de cette qualité. A moins que ces avis ne soient pas le reflet de la réalité ?\nJe ne parlerai même pas des salaires ridiculement bas par rapport au marché.",Aide de pôle emploi si on n'a pas droit au chômage (entre 300 et 400€/ mois),176
964,15,"Mar 21, 2019",J'ai travaillé chez Group Adaming à temps plein moins d'un an,Peu d'avantages et salaire en dessous du marché,"Ambiance conviviale, supérieur direct à l'écoute et qui vous pousse à vous dépasser.",176
965,15,"Mar 8, 2019",Je travaille chez Group Adaming à temps plein depuis plus d'un an,- Pas de CE\n- Salaire pas très élevé au début mais différentes propositions après la première mission et les salaires proposés sont plus attrayants.,"- Formation adéquat pour une reconversion professionnelle en informatique.\n- Formation intense et rapide (3 mois) qui permet d'être directement opérationnel sur le marché de l'informatique.\n- La formation est accessible même si on n'a pas eu d'expérience ou formation de base dans le numérique.\n- Valeurs d'entreprise fortes rejoignant des valeurs humaines recherchées dans une société.\n- Ingénieurs d'affaires à...l'écoute, réactivité au niveau du service RH, suivi régulier pendant la mission.\n- Panier repas par jour (ce qui est avantageux car on peut le gérer à notre convenance)",176
966,15,"Mar 4, 2019",Je travaille chez Group Adaming à temps plein,Pas spécialement d'inconvéniants. Je recommande,"Bonne formation, demande pas mal de travail. Les formateurs sont bons.",176
967,15,"Mar 4, 2019",Je travaille chez Group Adaming à temps plein,Rien de spécial à signaler.,Formation complète.\nBonne ambiance de travail.,176
968,15,"Mar 4, 2019",Je travaille chez Group Adaming à temps plein depuis moins d'un an,Grosse quantité d'infomation à ingérer en peu de temps,Les notions de base de la  programmation Java JEE sont très rapidement abordés\nAccompagnement et Préparation aux entretiens d'embauche très efficace\nLes frais de déplacement aux entretiens d'embauche sont remboursés\nRepas Remboursés par Pole Emploi\nTrajets journaliers éventuellement remboursés par Pole Emploi si distance suffisante,176
969,29,"Mar 4, 2019",Je travaille chez Group Adaming à temps plein depuis moins d'un an,"locaux à Mérignac, plutôt loin de Bordeaux",Formation intense et très poussée. CDI garantit à l'issue de la formation de 3 mois qui est certes intense mais vraiment intéressante. Bel esprit de groupe au sein de la promotion et formateur particulièrement motivé et super investit (à Bordeaux),176
970,29,"Mar 4, 2019",Je travaille chez Group Adaming à temps plein,Locaux de formation un peu éloigné des commerces,"Excellente reconversion professionnelle\nTrès bons pédagogues, ils prennent le temps pour résoudre nos problèmes rencontrés. Ils peuvent leur arriver de prendre sur leur temps libre pour nous expliquer des notions que nous avons eu du mal à intégrer",176
971,29,"Feb 25, 2019",J'ai travaillé chez Group Adaming à temps plein,"Je ne comprends pas trop les commentaires précédamment lu. Toutes les formations que je souhaitais faire auparavant étaient payantes et très chères. Là on me propose non seulement une formation mais un cdi à la clé, donc je suis franchement très reconnaissante.",-La qualité de la formation\n-La durée ( 3 mois seulement)\n- Frais de Transports remboursés\n- Transparence dans l'accompagnement\n-placement rapide après formation,176
972,21,"Feb 8, 2019",J'ai travaillé chez Group Adaming à temps plein,Salaire bas\nCE inexistant\nSuivi\nConsidération faible\nÉvolution difficile,Remboursement 50% Transport \nTicket restaurant\nFormation \nReconversion,176
973,21,"Jan 18, 2019",J'ai travaillé chez Group Adaming à temps plein plus d'un an,Pas de suivi de ses consultants.,Cette entreprise aide à s'insérer dans le domaine de l'informatique en proposant une formation Java JEE .,176
974,15,"Oct 14, 2019",Je travaille chez Micropole à temps plein,Salaires trop bas par rapport au secteur,Bonne ambiance \nEntreprise humaine,177
975,13,"Oct 10, 2019",J'ai travaillé chez Micropole à temps plein plus d'un an,manque de fiabilité et de sérieux,ce  tickets restaurants remboursement transports en commun,177
976,15,"Oct 10, 2019",Je travaille chez Micropole à temps plein depuis plus d'un an,opportunité dans le secteur bancaire,"bonne ambiance , très bon manager",177
977,29,NULL,Je travaille chez Micropole à temps plein,L'entreprise n'a pas la visibilité qu'elle mérite mais on voit que des efforts sont faits récemment pour la faire rayonner,"Proximité du management, pleines d'opportunités pour grandir et prendre des responsabilités, ambiance et salaire",177
978,15,"Sep 28, 2019",J'ai travaillé chez Micropole à temps plein plus d'un an,"Je n'ai pas grand chose à dire, il y avait une légère culture du secret qui tend à disparaitre.",Les missions proposées étaient intéressantes\nDe gros efforts ont étés faits pour faciliter mon départ précipité\nUne équipe commerciale qui est repartie sur une bonne dynamique et qui se soucie des collaborateurs.,177
979,15,"Sep 12, 2019",Je travaille chez Micropole à temps plein,"manque parfois de moyens pour faire plus, mais comme partout finalement.","confiance, écoute, partage, bonne ambiance",177
980,29,"Aug 19, 2019",Je travaille chez Micropole à temps plein depuis moins d'un an,Une entreprise pas très flexible sur les horaires de travail.,1500 euros pour une première année de stage.\nEnvoyé en mission pour trois mois pour une première mission.,177
981,21,"Aug 2, 2019",Je travaille chez Micropole à temps plein,Peut de communication de la hierarchie\nPas d'expert techniques sur plusieurs domaine d'activité,Un salaire tout les mois\nUne ambiance agréable au bureau,177
982,13,"Jul 3, 2019",Je travaille chez Micropole à temps plein depuis moins d'un an,Des dictateurs dans le boulot,Avoir un boulot pour travailler,177
983,29,"Jun 5, 2019",Je travaille chez Micropole à temps plein depuis plus de 3 ans,Que des missions régie\nLa sensation d’appartenance  pourrait être encore améliorée,Suivi de proximité avec les managers\nBonne ambiance entre collègues,177
984,29,"Jun 3, 2019",Je travaille chez Micropole à temps plein depuis plus de 3 ans,Des missions que régie...Peut être créer un centre de service,"Gestion de ma carrière,  la recherche d'expertise et certification, la technologie",177
985,17,"May 26, 2019",Je travaille chez Micropole à temps plein,"Organisation un peu floue, on ne sait pas si le cadre est stable",Salaire pour les cadres et les personnes d'expérience,177
986,17,"May 9, 2019",J'ai travaillé chez Micropole à temps plein plus d'un an,Un management à revoir et un réel cloisonnement entre les différents services,L'ambiance y est bonne et l'équilibre travail / vie privée respecté.  Pas d'horaires,177
987,13,"Mar 5, 2019",J'ai travaillé chez Micropole à temps plein moins d'un an,tout à part le salaire,rien à part le salaire,177
988,13,"Feb 27, 2019",J'ai travaillé chez Micropole à temps plein,Il n'y a pas de reconnaissances des managers pot les efforts effectués chez les clients.\nLes augmentations salariales ne couvrent pas l'inflation,Petit agence locale avec un esprit familiale entre les employés,177
989,29,"Feb 27, 2019",Je travaille chez Micropole à temps plein depuis moins d'un an,un peu loin du centre de Paris,"Toujours à la recherche des dernières tendances technologiques, Micropole est une entreprise innovante ! \nL'ambiance entres les collaborateurs est très conviviale. Elle les valorise et les fidélise : soirées, petit-déjeuner,  pots d'intégration ...",177
990,13,"Feb 3, 2019",J'ai travaillé chez Micropole à temps plein moins d'un an,Tout à part le salaire.,"Je dirai le salaire, il n'y a que ça.",177
991,17,"Jan 30, 2019",J'ai travaillé chez Micropole à temps plein,le Salaire n'est  pas celui du marché,Diversité des compétences. Bonne entreprise pour un début de carrière,177
992,13,"Jan 15, 2019",J'ai travaillé chez Micropole à temps plein plus de 3 ans,"tous les inconvenients des SSII réunis avec une belle vitrine et de la COM, seul point fort. Management orienté staffing sur mot clés et  parfois même quand l'offre ne correspond absolument pas.  Ingratitude et manque de respet manifeste. Pris parti et segregation.  capacité tres limité a avoir des projets  de taille respectable d'ou seul les managers dinausaures se voit attribuer la cheferie de projet. absence...totale de formation malgré la présence de l'institut. les séniors se font montrer la porte d'ou le label happy at work for starters. les juniors se font recadrés par les rouleaux compréseurs des managers.  l'augmentation de salaire est comme la plus dans le desert... presque absente. la progression à la tête du client.","même pour les débutant, j'ai du mal à en trouver ...",177
993,21,"Dec 19, 2018",Je travaille chez Micropole à temps plein,"manque de communication , distance des managers","lieu, locaux, soiree entreprise, formation anglais",177
994,17,"Jul 8, 2019",Je travaille chez alptis assurances à temps plein,"Outils de gestion, moyens informatique, manque de communication","Ambiance, entraide, participation projets interentreprise",179
995,15,"Oct 23, 2018",J'ai travaillé chez alptis assurances à temps plein plus d'un an,Qualité des personnes recruté dernièrement,"RTT , les Tickes restaurant , une bonne mutuelle",179
996,17,"Dec 11, 2019",Je travaille chez Plastic Omnium à temps plein,Gestion à l’ancienne \nL’équipe RH pas très présente en ce qui concerne l’accompagnement des salariés,Entreprise internationale avec des opportunités dans toutes les régions,180
997,15,"Oct 29, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus de 8 ans,"Equipementier de rang 1 dans l´automobile, donc l´entreprise en demande beaucoup aux employés.",Beaucoup d´opportunités à l´international,180
998,13,"Sep 24, 2019",J'ai travaillé chez Plastic Omnium à temps plein plus d'un an,"Le travail réel est effectué par une poignée de personnes entourées de horde de manageurs, project leader ou autre fonctions devenus complètement inutile de par leurs nombres. La gestion de tout les budgets est dans les mains du CEO, et il a donc tout pouvoir. Prise de décision extremement lente. L'évolution de carrière se fait par copinage et politique et non par l'évaluation des performances.",Package salarial légerement au dessus de la moyenne. Bonne ambiance au bureau.,180
999,21,"Sep 9, 2019",J'ai travaillé chez Plastic Omnium à temps plein,"management peu humain, pas de gestion de carrière ou évolution,  pas de prise de décision","ambiance de travail, équilibre  travail/ famille,nombre de jours de congés.",180
1000,17,"Sep 9, 2019",J'ai travaillé chez Plastic Omnium à temps plein plus de 5 ans,Manque d'humanité avec la recherche des résultats à court terme. Communication difficile entre la direction et les opérationnels\nBeaucoup de pression sur les jeunes ingénieurs. A surveiller.,Recherche d'innovation et projets d'investissement industriels.,180
1001,15,"Aug 8, 2019",J'ai travaillé chez Plastic Omnium à temps plein plus d'un an,Contrat de travail précaire pas de cdi,Salaire et nombre de rtt,180
1002,29,"Aug 3, 2019",Je travaille chez Plastic Omnium à temps plein depuis moins d'un an,D’être un  travailleur Intérimaire,"Ambiance travail, bonne communication .",180
1003,29,"Jul 19, 2019",J'ai travaillé chez Plastic Omnium à temps partiel plus d'un an,Un peu politique et rigide,"Entreprise française et familiale, assez paternaliste mais à la stratégie affirmée et la croissance solide. Atmosphère assez famille",180
1004,29,"Jun 28, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus d'un an,Besoin de flexibilité et disponibilité,"Ambiance de travail, liberté d'entreprendre, milieu challengeant, bonne condition de travail",180
1005,15,"May 20, 2019",J'ai travaillé chez Plastic Omnium à temps plein,Hiérarchie trop présente freine la prise de décisions,Bons avantages et bonne ambiance\nLes collaborateurs sont bienveillants,180
1006,17,"May 7, 2019",Je travaille chez Plastic Omnium à temps partiel,NULL,NULL,180
1007,17,"Apr 16, 2019",Je travaille chez Plastic Omnium à temps plein,NULL,NULL,180
1008,15,"Apr 9, 2019",J'ai travaillé chez Plastic Omnium à temps plein,NULL,NULL,180
1009,29,"Mar 16, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus de 3 ans,NULL,NULL,180
1010,13,"Mar 3, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus de 10 ans,NULL,NULL,180
1011,17,"Feb 26, 2019",Je travaille chez Plastic Omnium à temps plein,NULL,NULL,180
1012,17,"Feb 25, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus de 3 ans,NULL,NULL,180
1013,15,"Feb 25, 2019",Je travaille chez Plastic Omnium à temps plein,NULL,NULL,180
1014,17,"Feb 19, 2019",Je travaille chez Plastic Omnium à temps plein depuis plus d'un an,NULL,NULL,180
1015,15,"Feb 15, 2019",Je travaille chez Plastic Omnium à temps plein,NULL,NULL,180
1016,15,"Mar 12, 2019",J'ai travaillé chez Mixt Composites Recyclables à temps plein plus d'un an,Le contexte qui s'est retrouvé perturbé,"Ambiance, projets et la proximité avec la production",181
1017,21,"Dec 5, 2019",J'ai travaillé chez Astek à temps plein plus de 3 ans,une esn qui rachète pour grossir et avec ses inconvénients dans sa gestion rh à moyen-long terme...,comme les autres esn de +1000 salariés... frais déplacement et TR... CE a minima,182
1018,21,"Dec 2, 2019",Je travaille chez Astek à temps plein,Tout le reste n'en vaut pas la peine,L'intercontrat est le seul avantage.  Voilà,182
1019,17,"Nov 25, 2019",Je travaille chez Astek à temps plein depuis plus d'un an,* Pas de suivi régulier\n* Pas à l'écoute des souhaits des consultants,* Titre de transports 100%\n* Bonne mutuelle,182
1020,21,"Nov 19, 2019",Je travaille chez Astek à temps plein depuis plus d'un an,"Politique RH, Salaire, Managers jamais dispo","Missions intéressantes, Poste à responsabilités",182
1021,29,"Nov 6, 2019",Je travaille chez Astek à temps plein depuis moins d'un an,Horaires de travail importants mais l'ambiance est bonne.,Les managers sont bienveillants et essaient d'accompagner au mieux leurs équipes. Les actes méritants sont récompensés.,182
1022,29,"Nov 5, 2019",Je travaille chez Astek à temps plein depuis plus d'un an,"Des programmes de certifications sont mises en place, parfois manque de visibilité sur les formations associées",Une intégration tout d'abord ! J'ai été accueilli par la Chargée de recrutement qui m'a suivi tout au long de mes entretiens. Plusieurs projets m'ont été présentés par les managers de l'agence. \nJ'ai démarré rapidement sur une mission fonctionnnelle chez un client de renom !\nUn suivi de proximité ! Je suis suivi par mon manager régulièrement avec des points mission. Les RH sont aussi disponibles pour toutes...questions du quotidien.,182
1023,13,"Oct 9, 2019",J'ai travaillé chez Astek à temps plein moins d'un an,"Management inexistant, manager absent, équipe laissé à l'abandon","Aucun avantage, pas de possibilité d'évolution",182
1024,21,"Oct 2, 2019",Je travaille chez Astek à temps plein,Negociation remuneration compliquée après embauche,Moyenne d'âge jeune\nPossibilité de changer de missions cas SSII,182
1025,15,"Sep 26, 2019",Je travaille chez Astek à temps plein,Évolution limitée au sein de la société.,Entretien très simple à réussir.,182
1026,13,"Sep 23, 2019",J'ai travaillé chez Astek à temps plein moins d'un an,"Des ambitions pour développer de nouveaux horizons, mais n'y mettent pas les moyens. Pas (peu) à l'écoute des souhaits du collaborateur.",Le CE est pas mal.,182
1027,17,"Sep 16, 2019",Je travaille chez Astek à temps plein depuis plus d'un an,"pas bcp d'avantage, pass bcp de RTT","Plusieurs clients, une bonne équipe de commerciaux",182
1028,21,"Sep 3, 2019",Je travaille chez Astek à temps plein depuis plus de 10 ans,Tout le reste :\n- une fois en poste n'esperez aucune augmentation\n- si vous esperez profiter d'une formation ne soyez pas trop pressé\n- en somme n'attendez pas grand chose de votre employeur\n- vous etes margé entre 30 et 50% et le service qui vous est rendu ne vaut surement pas ce tarif.,"Le seul avantage que je peux voir à bosser chez Astekc'est de pouvoir changer de clients régulièrement, ce qui nous permet de développer de nouvelles compétences, d'apprendre et de progresser.",182
