id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
632,29,18/01/2019,Je travaille chez ITS Group à temps plein depuis plus de 5 ans,Petit CE Pas de prime de participation depuis plusieurs années,Travaillant dans le secteur IT depuis 18 ans et salarié depuis plus de 5 ans chez ITS Group Lyon j'ai connu ma plus belle ascension professionnelle dans cette entreprise grâce à un accompagnement de formation régulier. L'entreprise ayant un panel de clients large (Pme à très grand groupe) les compétences et ambitions de chacun peuvent trouver une place. Respect du salarié (prime astreinte horaires de travail)....J'apprécie la disponibilité des managers (N+1 à direction agence).,140
633,29,18/01/2019,Je travaille chez ITS Group à temps plein depuis plus d'un an,Pour le moment aucun. En espérant que ça dure !,Entreprise où il fait bon vivre les échanges sont faciles avec les personnes du staff qui sont à l'écoute de leur personnel. Je note également un esprit de groupe important et une bonne cohésion dans cette entreprise. Les missions proposées sont de qualité et digne d’intérêt.,140
634,13,16/01/2019,Je travaille chez ITS Group à temps plein,Tout le reste. Bien accueilli au départ une ambiance agréable et viens vos premières missions ou présentations chez les clients. Tout de suite on se rend compte qu'on vous raconte n'importe quoi des missions qui n'ont rien à voir avec ce qu'on vous dit ou votre CV. La gouvernance de l'agence est surement la plus déplorable des ESN de la région complètement en dehors des réalités du terrain à la tête du client... il faut être copain avec sinon oubliez votre carrière et votre confort au travail. Aucune communication des discours pré-fabriqués beaucoup de choses cachées et d'apparences même en clientèle. FUYEZ. La désillusion est violente et généralisée. Mutuelle et CE déplorables très en dessous de la moyenne. Fiches de paie toujours très en retard (pourtant numérique) le salaire souvent erroné.,Le Salaire les formations pour certains.,140
635,17,26/11/2018,Je travaille chez ITS Group à temps plein,Manque de communication sur la stratégie,Le salaire et l'ambiance générale,140
636,15,13/11/2019,Je travaille chez Loria à,l'inconvénient était que les plateformes n'était pas forcement accessible,Jai adoré l'esprit de recherche,141
637,15,11/10/2019,Je travaille chez Loria à depuis moins d'un an,Un peu triste que seule l'Inria subventionne la cantine,Horaires flexibles - Activités (fêtes accueil conférences),141
638,29,27/09/2019,Je travaille chez Loria à depuis plus de 3 ans,Pas ouvert la nuit.,Bâtiment agréable bonne culture des ressources adéquates beaucoup de gens pour communiquer.,141
639,17,18/08/2019,Je travaille chez Loria à temps plein depuis plus de 3 ans,Nourriture chère vieux équipements etc.,Bonne ambiance bonne équipe bon environnement international,141
640,15,06/06/2019,J'ai travaillé chez Loria à,trop de liberté si on n'est pas autonome,environnement de travail très agréable,141
641,15,20/05/2019,Je travaille chez Loria à,Pas d'inconvenient à noter,Locaux nourriture environnement propreté ambiance,141
642,15,28/04/2019,J'ai travaillé chez Loria à moins d'un an,Gratification minimale pour les stagiaires Missions peu intéressantes et tuteur relativement peu disponible mais cela dépend beaucoup des équipes !,Cadre plus que top : bâtiments très récents restaurant d'entreprise pas cher très bonne ambiance beaucoup de séminaires matériel adapté au poste cafétéria dans le bâtiment zones de détente bibliothèque top !,141
643,15,12/09/2016,J'ai travaillé chez Loria à plus de 3 ans,loins du centre de la France dans la petite ville de Nancy. Certaines équipes,beaux locaux très récents services assistances administratives et techniques. Qualité scientifique élevée et on y trouve les meilleurs chercheurs. Beaucoup de thésards et de stagiaires qui font bouger le labo.,141
644,29,04/07/2015,J'ai travaillé chez Loria à,aucun j'ai bien apprécié le temps que j'ai passé dans ce labos,très bon laboratoire de recherche,141
645,17,10/05/2018,Je travaille chez ITS Overlap à temps plein depuis plus d'un an,manque de ressources trop axé pratique de SSII,bonne ambiance avec les collègues,142
646,17,08/04/2015,Je travaille chez ITS Overlap à temps plein,Grande concurrence sur ce secteur - Phase de reprise à la suite du RJ,Liberté d'action - Voiture de fonction,142
647,15,07/03/2019,J'ai travaillé chez Canon ITS à temps plein plus de 10 ans,you should be self-discipline and curious to keep updated cause no one asks you to keep learning,Égalité des sexes environnement de travail convivial,143
648,17,22/11/2019,Je travaille chez Groupe SII à temps plein,Salaire qui évolue assez peu,Activités et avantages proposées par le CE,145
649,15,21/11/2019,Je travaille chez Groupe SII à temps plein,Salaire plus bas que le marché,Locaux environnement bon bon manager,145
650,15,20/11/2019,Je travaille chez Groupe SII à temps plein depuis plus de 3 ans,Sur Lyon : Variété des projets pas suffisante,Sur Lyon : croissance rapide de l'agence (190 salariés aujourd'hui) Présence dans toute la France et à l'international Clients grands comptes Salariés experts référents par domaines de compétences,145
651,15,12/11/2019,J'ai travaillé chez Groupe SII à temps plein,Tout de même une société de service informatique => proxénète de cerveau.,Incontestablement l'une des meilleures sociétés de service informatique AMHA.,145
652,17,07/11/2019,Je travaille chez Groupe SII à temps plein,Une vision à court terme,Équipe sympa bonne ambiance pas des conflits.,145
653,17,03/11/2019,J'ai travaillé chez Groupe SII à temps plein,Peut être un peu trop d'activités commercial,Plutôt intéressant avec ce actif,145
654,17,21/10/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Ras pas assez de recul pour un retour d'expérience.,Management jeune et groupe en pleine expansion.,145
655,15,18/10/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Les inconvénients du société de conseil à savoir passer après les internes lors de la mission,Bons panels d'offres événements ambiance saine,145
656,13,17/10/2019,J'ai travaillé chez Groupe SII à temps plein plus d'un an,Propose des missions aucun rapport avec le profil,J'en vois pas J'en vois pas,145
657,29,11/10/2019,Je travaille chez Groupe SII à temps plein,pas d'inconvenient pour le moment,mutuelle equipe soudée great place to work,145
658,21,30/09/2019,J'ai travaillé chez Groupe SII à temps plein,Depuis 2 ans le groupe grossit les objectifs en terme de croissance explosent la réorganisation a du mal à se mettre en place SII tente de séduire les juniors avec des projets funky innovant et sous estime l'effort à fournir on communique à plein tube sur la fun Collab Attitude on met en place des nouveaux statuts et le travail l'implication la rigueur deviennent has been,J'ai trouvé chez SII ce que je n'avais jamais constaté en SSII auparavant: des commerciaux présents la possibilité de faire des missions différentes sans être catégorisé à un type d'activité ou un secteur l'agence donne sa chance aux collab bien être du collab non négligé..,145
659,15,21/09/2019,J'ai travaillé chez Groupe SII à temps plein plus d'un an,Salaires et avantages - Choix des missions limité pas toujours les plus intéressantes - L'expérience dépendra vraiment de votre BU et de votre commercial (cas d'un ami consultant laissé sans contact avec l'entreprise pendant un an alors que sa mission se passait mal) - Les outils SI internes - Peu de formations disponnibles,Caractère plus familial que dans de plus grandes structures - Commerciaux globalement à l'écoute (dans une certaine limite) - Politique d'inter-contrats à domicile,145
660,15,20/09/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Je n'ai rien trouvé comme inconvénient personnellement,Missions Intéressantes CE actif Salaire Bien négocié,145
661,17,10/09/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Practices en cours de déploiement. retard par rapport à certains concurrents,Connue sur la place de Paris pour ses projets dans le domaine Aerospatial et Défense,145
662,17,05/09/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Peu de primes (participation/intéressement dérisoire pour la taille de la société) augmentations ridicules bas salaires comparé aux concurrents,CE bonne ambiance horaires flexibles,145
663,29,21/08/2019,Je travaille chez Groupe SII à temps plein,la charge du travail chez les clients,évolution de carrière et plusieurs missions sont a vous proposées,145
664,17,07/08/2019,Je travaille chez Groupe SII à temps plein depuis moins d'un an,Trop gros volume sentiment de se sentir loin de son manager.,Le salaire est satisfaisant les offres d'embauche sur mission spécifique sont intéressantes.,145
665,15,29/07/2019,Je travaille chez Groupe SII à temps plein,SII reste une ESN il peut parfois y avoir des missions moins intéressantes,Politique RH de qualité (plutot rare en ESN) CE plutot pas mal,145
666,13,26/07/2019,J'ai travaillé chez Groupe SII à temps plein moins d'un an,mensonges fausses promesses salaires bien en dessous du marché manque d'écoute absence de management,Les locaux sont sympas ...,145
667,15,16/07/2019,Je travaille chez Groupe SII à temps plein depuis plus d'un an,Les missions sont encore pas très mature sur le domaine du Cloud. SII doit faire plus d'efforts sur ce sujet,Salaire Avantages Primes Ambiance,145
668,29,11/03/2019,Je travaille chez Sii Poland à temps plein depuis moins d'un an,Beaucoup de turn over des employés,Très bonne ambiance Bons projets Avantages sympathiques,146
669,13,21/10/2018,Je travaille chez Sii Poland à temps plein,l'organisation générale les rh sont vraiment pas professionnels et les problèmes des équipes,y on a pas vraiment beaucoup d'avantage,146
670,13,15/10/2018,J'ai travaillé chez Sii Poland à temps plein,Commercial qui arrive en retard salaire beaucoup trop bas manipulation harcèlement téléphonique visiblement aucunes formations,Je n'en ai pas vu,146
671,17,21/08/2018,J'ai travaillé chez Sii Poland à temps plein plus d'un an,Mesures d augmentation et primes restent assez faibles,Un choix large de mission et une flexibilité,146
672,15,26/06/2018,Je travaille chez Sii Poland à temps partiel,Les missions ne sont pas toujours intéressantes,Un très bon CE Une prise en compte des contraintes personnelles et des envies,146
673,21,07/06/2018,Je travaille chez Sii Poland à temps plein depuis moins d'un an,Entreprise où l'humain n'est pas présent - Des Managers qui te manipulent pour atteindre leurs objectifs personnels ils sont présents à la signature du contrat seulement - Salaire beaucoup trop bas aucune augmentation (et/ou très faible par rapport au marché) arnaque sur les coefficients - Ils profitent des nouveaux diplômés et des étrangers - Certains nouveaux embauchés débutants ont des meilleurs...salaires que ceux qui ont été embauchés quelques années auparavant - Aucune négociation possible d'écourter le préavis de départ - Impossible de faire des formations - Commercial incompétent ... Il ne sait pas ce que on fait ... - Des sourires pour mieux faire passer les mensonges mais aucune parole n'est tenue Très mauvaise expérience a déconseiller et à fuir,Aucun avantage selon moi.,146
674,13,04/06/2018,Je travaille chez Sii Poland à temps plein depuis plus d'un an,Pression de travail pas d'augmentation pas d'avantage CE participation nulle. Mauvais management salaires bas par rapport au marché.,Il n'y pas vraiment d'avantage. La seul chose qu'on peut dire : certaines missions sont intéressantes.,146
675,15,21/05/2018,Je travaille chez Sii Poland à temps plein depuis plus de 3 ans,Présence obligatoire dans leurs locaux en cas d'inter contrat,Mutuelle Ticket restaurant chèques vacances,146
676,29,03/03/2018,Je travaille chez Sii Poland à temps plein,Pas d’intéressement ni abondement. Petit CE,Hierrchie à l'écoute. Bien payé,146
677,15,24/02/2018,Je travaille chez Sii Poland à temps plein,Je viens de commencer et jusqu'à présent aucun inconvenient.,Pour une première expérience et première impression je trouve qu'il y a une bonne ambience et le personnel est très sympa.,146
678,15,07/11/2017,Je travaille chez Sii Poland à temps plein,il reste une société de conseil donc l'évolution professionnelle est inexistante,C'est comme toute autre société de conseil typique. mieux que l'autre ssii plus grand. travaille avec les grands clients majeurs sur le marché. a des projets intéressants dans mon secteur.,146
679,17,05/07/2017,Je travaille chez Sii Poland à temps plein,un SSII parmi tant d'autres paye pas top inter-contrat pas top assez impersonnel pas de suivi,Bon CE ticket restaurant forfait journalier 3.16€ places de cinéma nombreux réductions pour des activités,146
680,17,23/05/2017,Je travaille chez Sii Poland à temps plein,Culte du secret Très faible salaire,Très bonne ambiance au sein des équipes,146
681,17,23/05/2017,J'ai travaillé chez Sii Poland à temps plein,Salaire initial de recrutement assez bas - Augmentation annuelle très réduite voire quasi nulle - Les primes de participation et d'intéressements sont très réduites et diminuent d'une année sur l'autre - Difficultés à avoir des formations et manque de choix,Clients grand compte et missions intéressantes dans plusieurs sécteurs idéal pour une premier travail après le diplôme - Accompagnement et suivi régulier du commercial lors des missions (ça dépend de la BU mais c'est un avantage assez rare dans d'autres boites de conseil) - Avantages CE: Ils ont de bons partenaires avec en plus plusieurs voyages organisés dans l'année à des pris intéressants - Organisation de...petit déjs soirées et événements pour se retrouver entre consultants,146
682,13,16/05/2017,J'ai travaillé chez Sii Poland à,Souvent les SSII sont considérés comme etant les négriers modernes. sii est le roi de cette categorie. Aucun respect des personnes tout pour faire du commerce quitte a mentir sur les cv et a demander aux personnes de valider ces mensonges.,aucun avantage n'as pu etre observé a ce jour. a part peut etre une capacité a augmenter l'esprit malveillant lors des evolutions de postes entre les differents collegues,146
683,21,28/04/2017,Je travaille chez Sii Poland à temps plein,manipulation par les commerciaux ( il ne faut pas dire ça au client sinon..) - les déplacements pour le client pas payés - les consultants abandonnés - l'absence de suivi,les ateliers techniques à l'agence RTT,146
684,13,14/11/2016,J'ai travaillé chez Sii Poland à temps plein plus de 3 ans,Des directeurs d'agence incorrect et qui font tout pour se séparer de vous si vous vous retrouvez en inter-contrat La pression est constante dans cette entreprise Aucune prise en compte des besoins des salariés,Quelques consultants sympathique mais c'est partout pareil. Un bon CE,146
685,15,26/04/2016,Je travaille chez Sii Poland à temps plein depuis plus de 3 ans,participation tres faible salaire pas haut,frais transport 100% prime vacances Atmosphère de travail agréable Flexible,146
686,15,13/01/2016,Je travaille chez Sii Poland à,Quelques clients difficiles a gerer manque de vehicule..,pour ceux/celles qui aiment le service clientele et les voitures,146
687,15,04/09/2019,J'ai travaillé chez cerema à,aucun aucun aucun aucun aucun,Ambiance variété missions cohésion équipe,147
688,29,11/08/2019,J'ai travaillé chez cerema à,Accès à un poste de titulaire par concours avec peu de places,Cadre de travail et missions intéressantes flexibilité,147
689,15,15/01/2019,J'ai travaillé chez cerema à moins d'un an,Incertitudes sur l'avenir de l'entreprise,Autonomie compétences des collègues,147
690,21,28/09/2018,Je travaille chez cerema à,Peu de flexibilité réductions du personnel,Plusieurs thématiques de recherche avantages de la fonctionne publique,147
691,15,30/08/2018,J'ai travaillé chez cerema à moins d'un an,Les contrats de courts dure pour les vacataires,Polyvalence dans les fonctions du quotidien,147
692,15,17/08/2018,J'ai travaillé chez cerema à moins d'un an,Pas de tickets resto Peu de perspective d'évolution,Projets intéressant Bonne ambiance Confiance Foyer,147
693,15,25/05/2018,Je travaille chez cerema à depuis moins d'un an,Inconvénients de la fonction publique - Manque de team work et client communication - Stratégie de fermeture,Collaborateurs passionnés ils ne sont pas là que pour le salaire - Projets au profit des citoyens et pas aux grandes boites - Temps libre - Les autres avantages de la fonction publique,147
694,29,06/04/2018,Je travaille chez cerema à depuis moins d'un an,Pas de ticket resto - trop chère la restauration sur place pour un stagiaire - problème du transport en commun : le bus passe toutes les 30 minutes.,très bonne ambiance avec l'équipe - établissement public jeune et dynamique - Beaucoup d'autonomie et d'aide - Mission très intéressantes et enrichissantes - chef de groupe très à l'écoute des stagiaires - des géomaticiens toujours disponible pour les stagiaires malgré leur charge de travail - Une pause café tous les matins c'est génial : opportunité à connaître l'équipe - des projets très intéressants et...valorisants.,147
695,15,10/05/2017,J'ai travaillé chez cerema à temps plein plus d'un an,Pas de ticket restaurant l'équipe de travail n'est plus jeune.,transport subvention de restaurant. Pique nique est souvent organisée. L'environnement de travail est sympathique,147
696,15,09/04/2017,J'ai travaillé chez cerema à moins d'un an,public motivation et salaire pas assez,beaucoup d'autonomie une bonne ambiance entre l'équipe,147
697,17,29/01/2017,J'ai travaillé chez cerema à,Manque d'organisation la restauration est trop chère pour un stagiaire,la diversité des profils une opportunité pour apprendre et découvrir le métier de la recherche scientifique dans le but de résoudre des problèmes du quotidien,147
698,29,06/11/2019,J'ai travaillé chez Paris Inn Group à moins d'un an,changement d'effectifs trop fréquent,Très bon environnement & collègues - Société en pleine croissance,148
699,17,17/10/2019,J'ai travaillé chez Paris Inn Group à temps plein plus d'un an,Pas de communication entre les opérationnels et le sièges salaires bas pas de reconnaissance.,Les deux hotels pour lesquels je travaillais ne présentaient pas vraiment d’avantages,148
700,13,08/05/2019,Je travaille chez Paris Inn Group à temps plein depuis plus de 3 ans,pas de respect des collaborateurs (turn-over très important) : salaire au minimum pas d'avantage sociaux horaires à rallonge (même pendant les congés) heures supp non payées (et non récupérées) . Mauvais équilibre vie pro-vie perso.,une bonne école apprendre la résistance au stress,148
701,29,26/04/2019,J'ai travaillé chez Paris Inn Group à moins d'un an,Gros gap entre le management et le reste des équipes,Pleins de nouveaux projets grosse responsabilisation,148
702,15,25/10/2018,Je travaille chez Paris Inn Group à temps plein depuis plus d'un an,Quand on débute dans l’entreprise l’absence de procédures cadrées peut être déstabilisante si on vient d’un grand groupe : il faut de la souplesse et de l’agilité. Il manque parfois d’échanges de best practices entre les départements.,Une entreprise dans laquelle on peut rapidement prendre des responsabilités si on ose. Un partage d’informations important de la part des dirigeants sur la stratégie. Sa croissance rapide permet de pouvoir élargir le scope de son poste sans être stoppé par des process d’évolution figés comme dans les grands groupes. Du coup si on a envie d’apprendre hors de son périmètre on se sent libre de le faire.,148
703,17,23/10/2018,J'ai travaillé chez Paris Inn Group à temps plein,Parfois manque de reconnaissance peu de motivation et à tort car il y a des challenges intéressants,Formateur polyvence du poste. Un avantage pour premier/ deuxième poste. Equipe siège : bonne entente de manière générale. Equipe hôtel : Agréable,148
704,13,16/10/2018,J'ai travaillé chez Paris Inn Group à temps plein,Une Direction Générale malveillante qui insulte et ne respecte pas ses employés : mails assassins avec la terre entière en copie pour toujours plus d’humilIation échanges verbaux violents et utilisation à gogo de lettres d’avertissement. Une pression inouïe peu de moyens et de ressources pour travailler dans de bonnes conditions. Une entreprise qui est aussi un mauvais payeur pour ses fournisseurs. Quel dommage...quand on connaît la qualité des équipes qui sont en or ! Pour résumer les valeurs clamées haut et fort par la DG sont un mensonge : - détermination = gagner à tout prix quitte à mentir et à écraser - respect = humiliations quotidiennes - partage = surtout pas avec les collaborateurs mais plutôt avec le réseau de banquiers et d’avocats ! Le management est un savoir-faire que la DG n’a jamais dû apprendre. Bref c’est une entreprise où l’épanouissement professionnel n’est pas au rendez-vous !,Le seul avantage à été de travailler aux côtés de collaborateurs formidables (au siège et dans les hôtels) excepté la Direction Générale.,148
705,13,27/07/2018,J'ai travaillé chez Paris Inn Group à temps plein,Entreprise avec une belle vitrine mais sans aucune transparence ! Le CA c'est la seule chose importante dans cette entreprise. Etre le leader sur le marché hôtelier c'est une belle phrase mais il faut encore avoir des bases du service hôtelier : Marketing pur et dur avec une réalité bien travestie pour faire joli sur le net. Le plus important c'est de remplir les hôtels faire des délogements à gogo et ne...proposer aucun service aux clients. Manque de staff H24 RH qui porte un beau masque professionnel mais totalement incompétente qui vous vend du rêve mais qu'au final n'est jamais présente et qui ne mène aucune action. Côte humain inexistant: vos besoins personnels n'ont pas d'importance votre vie privée n'existe plus. L'espace personnel / repos n'existe pas et si vous avez de la chance d'avoir un espace celui-ci ressemblera à une cave avec des moucherons. Vous devez faire le travail de 5 personnes être disponible 24h/7j (car vous êtes contacté sans cesse par votre boss) et bien-sûr garder le sourire ! Management / Leadership est à l'image du néant ! Un inconnu aurait pu prendre la place. CE NE SONT PAS DES HÔTELIERS MAIS DES FINANCIERS ! Vive à la nouvelle Banque de France ! Je vous invite à postuler si vous avez toujours rêvé de travailler dans une épicerie.,AUCUN ! Uniquement votre salaire et beaucoup beaucoup beaucoup d'heures supplémentaires jamais récupérables.,148
706,13,18/06/2018,J'ai travaillé chez Paris Inn Group à temps plein,Je ne sais pas où ils'ont trouvé le Directeur Général (Grégory Pourrin) du groupe. C'est une personne super désagréable pas possible d'avoir un dialogue avec lui. Les employées ne comptent pas. Diriger comme les Allemands dans les années 30/40 non merci. La directrice RH parle beaucoup promet beaucoup mais à la fin... rien. Elle n'est pas sérieuse. La directrice FINANCE n'a aucune idée du leadership.,On n'a pas d'avantages. Chez Paris Inn on charge les employées 400 EUR la nuit dans ces hôtels. C'est ridicule!,148
707,13,13/06/2018,J'ai travaillé chez Paris Inn Group à temps plein plus de 3 ans,Aucune considération une Direction Générale avec qui il est impossible de dialoguer un service des Ressources Humaines géré par une incompétente qui pense révolutionner le secteur....,Aucun avantages vu l’indifference De la Dirsction vis à vis des collaborateurs,148
708,13,09/06/2018,J'ai travaillé chez Paris Inn Group à temps plein plus de 3 ans,On a eu peur de la direction générale. Du stress et de la pression jaque jour. Pleins d'heures supplémentaires sans compensation sans dire merci. Salaires non competitives et pas d'augmentations. Pas de respect pour les salariés. Pas de people skills pas de soft skills pas de leadership... très triste. Un Managing Director qui n'arrive pas à parler anglais... aussi triste. Un Managing Director qui...n'arrive pas à parler à ses employées sans gueuler... encore plus triste.,Bels hôtels mais très petits,148
709,13,25/05/2018,Je travaille chez Paris Inn Group à temps plein depuis plus de 3 ans,Zones d'ombre au niveau ressources humaines heures supp non comptabilisées salaires bas pas d'avantages aucune valorisation des employés ni sentiments d'appartenance pas de moyens,Groupe en plein essort beaux produits bcps d'ouvertures,148
710,13,06/03/2018,Je travaille chez Paris Inn Group à temps plein,horaires à rallonge pas d'heures supplémentaires salaires au minimum pas d'augmentation,bonne école bonne formation multitache,148
711,13,14/11/2016,J'ai travaillé chez Paris Inn Group à,Salaires Bas horaires à ralonge même si nous sommes dans l'hôtellerie L'ambiance est tendue avec es équipes constamment sous pression,Aucun avantage à travailler pour Pais Inn Group. Beaucoup d'efforts et d'investissement personnel qui ne sont jamais récompensés,148
712,15,03/03/2019,Je travaille chez Groupe Altice Média à,Dépendence entre les différents services,Bons horaires De bonnes responsabilités Une bonne ambiance,149
713,15,08/01/2019,J'ai travaillé chez Groupe Altice Média à,Je n'en vois pas vraiment le climat est vraiment bon chez A Nous Paris et il y fait bon travailler,Très bonne équipe chez A Nous Paris grandes responsabilités et une belle confiance accordée aux stagiaires,149
714,17,05/11/2018,Je travaille chez Groupe Altice Média à temps plein,peu de perspectives - groupe en mutations avec d beaucoup de départs et donc ambiance tres moyenne,Grand groupe media et telecommunication,149
715,21,13/02/2018,Je travaille chez Groupe Altice Média à temps plein,le suivie de carrière n'est pas une priorité,l'autonomie des commerciaux tous secteurs,149
716,15,09/11/2017,J'ai travaillé chez Groupe Altice Média à moins d'un an,plan de licenciements le plus important de l'hexagone un contexte d'ensemble pas toujours évident.,l'univers des médias est un véritable catalyseur intellectuel,149
717,15,08/02/2017,Je travaille chez Groupe Altice Média à depuis moins d'un an,Secteur en difficulté- Sortie de PSE,Tickets restaus salaire correct pour un secteur en difficulté transport pris en charge à 100%,149
718,17,18/10/2016,Je travaille chez Groupe Altice Média à,ambiance difficile depuis le rachat par P. Drahi (juin 2015) et le plan social (janvier 2016),bon CE (offres de concerts expos voyages) - subvention de 200€ / an pour les activités extra - chèques vacances à tarif préférentiel selon quotient familial - PEE,149
719,15,09/09/2016,J'ai travaillé chez Groupe Altice Média à temps plein,La hiérarchie n'est pas toujours très compétente souvent débordée. Leur manque de disponibilité leur est souvent reprochée. Les grands managers ont beaucoup de pression et il y en a beaucoup qui ne peuvent faire autrement que de communiquer cette pression à leur entourage. Salaires à négocier durement au début car après... il n'y a plus grand chose. Entreprise en réorganisation permanente.,Le portefeuille de marques est très prestigieux tant côté magazines print que côté sites web. Missions le plus souvent très intéressantes avec une large autonomie quand on a la confiance de la hiérarchie. Collègues très sympas et intéressants des journalistes aux fonctions techniques tout le monde aime la presse l'info l'actualité. L'ouverture d'esprit est omniprésente. Beaucoup de congés.,149
720,17,05/09/2016,J'ai travaillé chez Groupe Altice Média à,Il faut tomber sur un bon maître de stage Rémunération minimum pour un stage Tickets restaurants à partir de 3 mois de présence dans l'entreprise,50% du pass Navigo/imagin'R Bonne ambiance de travail/open space Accès au restaurant d'entreprise,149
721,15,04/04/2018,J'ai travaillé chez CALIDA Group à,Difficultés de communication intermarques et interdépartements,Une ambiance sportive Des opportunitées & missions multiples,150
722,15,31/01/2019,Je travaille chez Logware à temps plein depuis plus de 10 ans,léger manque de formation rien d'autre,suivi commercial Salaire Organisation d’événement en dehors du travail,153
723,29,14/01/2019,J'ai travaillé chez Logware à temps plein plus de 3 ans,Rien à signaler en particulier!,Missions stimulantes et variées au sein du staff Logware - Ambiance chaleureuse conviviale avec une réelle préoccupation de la direction pour le bien-être et l’épanouissement professionnelle de ses collaborateurs. - Possibilité d’évolution et de mobilité professionnelle en interne. - Locaux modernes et situés dans Paris.,153
724,13,03/12/2018,J'ai travaillé chez Logware à temps plein plus de 3 ans,Pas d'augmentation envisageable une fois le contrat de travail signé et ce malgré la réalisation des objectifs spécifiés. Impossible d'obtenir une formation même si celle-ci est indispensable pour évoluer professionnellement. La période d'inter-projet s'apparente à une assignation à résidence. Voici les règles à respecter pendant cette période : 1./ se présenter du lundi au vendre au siège de logware. 2./...arrivée 9h30 départ 18h00 du lundi au jeudi. 9h30 - 16h56 le vendredi 3./ 1h de pause déjeuné à prendre entre 11h45 et 14h 4 / 20 minutes de pause au total à prendre 3 ou 4 fois dans la journée. 6./ surtout ne pas oublier de signer une feuille représente sinon c'est considéré comme du sans solde. 7./ ne surtout pas refuser une mission qui ne correspond pas à son profile sinon on reçois une convocation pour entretient préalable au licenciement. Rémunération en dessous du marché,100% transport remboursé 9 euros par jour de ticket restaurant. Chèque cadeau en fin d'année.,153
725,17,25/09/2018,J'ai travaillé chez Logware à temps plein,Malhonnête irresponsables non respect des promesses tenues,Aucun avantage ils sont pas responsables,153
726,13,29/08/2018,J'ai travaillé chez Logware à temps plein moins d'un an,Pour les consultants étrangers après qu'ils font avec eux la procédure d'introduction et les faire venir en France avec un visa mention salarié tu es obligé de chercher une mission pendant les deux premières semaines sans salaire et la direction exerce de pression au consultant tant qu'il n'a pas encore décroché une mission .Si tu dépasses un mois sans mission la direction peut mettre fin à la période d'essai et...tu perds ton emploi. -Très peu de mission proposée vu le manque d'organisation et de relation avec des clients finaux - ESN est clôturé deux semaines au mois d’août ==> le consultant en période d'inter contrat est forcé par obligation de la direction soit de déposer des congés RTT et congé de son solde soit son salaire d’août sera calculé sur la base de deux semaines seulement(moitié de salaire). - Absence totale d'activité durant la période d'inter contrat et le consultant rejoint ESN une journée de présence par semaine durant la période d'inter contrat ==>le consultant n'aura que 4 tickets restaurant par mois (c'est la politique de harcèlement financier d'un nouveau consultant). - Une très mauvaise expérience j'ai perdu 2 mois avec eux sans mission ESN n'est pas du tout référencé pas de professionnalisme direction incompétente plusieurs démissions N.B : vu sa défaillance financière cette boîte a été racheté par une autre ENS (Extia),Sincèrement pas de pros durant mon expérience.,153
727,13,29/08/2018,Je travaille chez Logware à temps plein depuis moins d'un an,Harcèlement salaire inférieur à celui du marché commerciaux non professionnels ..,opportunité grand compte environnement technique evolué,153
728,29,04/08/2018,J'ai travaillé chez Logware à temps plein plus de 10 ans,Certains commerciaux old school qui ne se sont pas adaptés à la nouvelle direction et donc au respect du consultant,Consultant respecté formé et peux avoir plein d'opportunités pour mettre en oeuvre ses idées car écouté par la direction (surtout la nouvelle !),153
729,17,29/06/2018,Je travaille chez Logware à temps plein,Salaire Communication Perspectives de carrières,Stabilité Disponibilité des mission ( portefeuille de client assez large),153
730,15,30/04/2018,Je travaille chez Logware à temps plein,Je n'ai rien à signaler,Projets et formations intéressantes Bon accueil Suivi des consultants Dynamique,153
731,15,24/04/2018,Je travaille chez Logware à temps plein depuis plus de 5 ans,La vétusté des locaux du siège.,Suivi des consultants Ambiance générale Esprit familial,153
732,29,23/11/2019,Je travaille chez Fortuneo SA à temps plein depuis plus de 3 ans,inertie/frilosité dans les prises de décision - impact important du contexte réglementaire,projets variés et intéressants - équilibre vie pro / vie perso (et 24 RTTs !) - équipes jeunes et dynamiques - management à l'écoute,154
733,15,30/08/2019,J'ai travaillé chez Fortuneo SA à temps plein plus d'un an,Une hiérarchie haute pas forcément à l'écoute des salariés beaucoup de turn over pas beaucoup de perspectives d'évolutions,L'ambiance est bonne l'équipe est jeune les locaux sont agréables. Il y a un bon CE et une cantine et un team building régulier. Appartient à CM arkea donc pas mal d'avantages à ce niveau,154
734,15,15/03/2019,J'ai travaillé chez Fortuneo SA à,Pas d'inconvénient spécifique à relever,Très intéressant et formateur. Tres Bonne expérience,154
735,15,28/02/2019,Je travaille chez Fortuneo SA à,Périmètre du poste un peu réduit qui peu frustrer si il n'y a pas de nouveaux challenges réguliers mais possibilité d'en proposer. Pas d'ouvertures de postes en CDI donc peu d'opportunités.,J'ai très vite travaillé sur des sujets à enjeux très élevés. Mes managers sont très accessibles et à l'écoute de mes recommandations cela facilite la prise d'initiative.,154
